EF ID,IPCC 1996 Source/Sink Category,IPCC 2006 Source/Sink Category,Gas,Fuel 1996,Fuel 2006,C pool,Type of parameter,Description,Technologies / Practices,Parameters / Conditions,Region / Regional Conditions,Abatement / Control Technologies,Other properties,Value,Unit,Equation,IPCC Worksheet,Technical Reference,Source of data,Data provider
623169,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,Solid waste composition (organic waste),Municipal solid waste,,"Bangalore, India",,Organic (Fermentable) waste,72,% (by weight),,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
623170,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,Solid waste composition (paper and cardboard),Municipal solid waste,,"Bangalore, India",,Paper and cardboard,11.6,% (by weight),,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
623171,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,"Solid waste composition (Cloth, rubber, PVC, leather)",Municipal solid waste,,"Bangalore, India",,"Cloth, rubber, PVC, leather",1.01,% (by weight),,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
623172,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,Solid waste composition (glass),Municipal solid waste,,"Bangalore, India",,Glass,1.43,% (by weight),,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
623173,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,Solid waste composition (polythene/plastics),Municipal solid waste,,"Bangalore, India",,Polythene/plastics,6.23,% (by weight),,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
623174,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,Solid waste composition (metals),Municipal solid waste,,"Bangalore, India",,Metals,0.23,% (by weight),,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
623175,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,Solid waste composition (other),Municipal solid waste,,"Bangalore, India",,Other (Dust and sweepings),6.53,% (by weight),,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
623176,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,Solid waste generation rate,Municipal solid waste,,"Bangalore, India",,Organic (Fermentable) waste,74.09,g/capita/d,,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
623177,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,Solid waste generation rate,Municipal solid waste,,"Bangalore, India",,paper,19.18,g/capita/d,,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
623178,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,Solid waste generation rate,Municipal solid waste,,"Bangalore, India",,Metal,10.66,g/capita/d,,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
623179,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,Solid waste generation rate,Municipal solid waste,,"Bangalore, India",,Glass,6.8,g/capita/d,,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
623180,"6A - Solid Waste Disposal on Land
6C - Waste Incineration","4.A - Solid Waste Disposal
4.C.1 - Waste Incineration",METHANE,,,,Measured,Solid waste generation rate,Municipal solid waste,,"Bangalore, India",,Others,4.53,g/capita/d,,,"Ramachandra TV, Bharath HA, Kulkarni G, Han SS (2018) Municipal solid waste: Generation, composition and GHG emissions in Bangalore, India. Renewable and Sustainable Energy Reviews 82: 1122-1136.",Peer-reviewed journal,TFI TSU
523294,5-CL - Cropland,3.B.2 - Cropland,CARBON DIOXIDE,,,,Measured,BEF for expansion of stem volume to aboveground biomass,Agroforestry,"Tea (Camellia sinensis) plantation. Mean diameter: 10.90 cm, Mean height: 0.95m, mean crown area: 0.54 m2","India (Cachar District, latitude 24?22`and 25?8`N; longitude 92?24`and 93 ?15`E). The climate is sub-tropical, warm and humid climate with average rainfall of 2390 mm, most of which is received during the southwest monsoon season (MayeSeptember). The mean maximum temperature ranges from 25.4 ?C (January) to 33.5  ?C (August). The mean minimum temperature ranges from 11.2 ?C (January) to 25.3 ?C (August). Soil: silty clay and loamy soil while coarse sandy loamy is found in hillock land. In fact the soil of the region is mixture of alluvial, sandy loam, muddy loam superimposed upon stones, gravels and conglomerates.",,,4.23,dimensionless,Eq. 3.2.3; 3.2.5; 3.2.7; 3.2.8; GPG-LULUCF,,"Kalita, R. M., et al. (2015). ""Allometric equations for estimating above- and belowground biomass in Tea (Camellia sinensis (L.) O. Kuntze) agroforestry system of Barak Valley, Assam, northeast India."" Biomass & Bioenergy 83: 42-49.",Peer-reviewed journal,"Anatoli Poultouchidou, Bangladesh"
523295,5-CL - Cropland,3.B.2 - Cropland,CARBON DIOXIDE,,,,Measured,Root-to-Shoot ratio,Agroforestry,"Tea (Camellia sinensis) plantation. Mean diameter: 10.90 cm, Mean height: 0.95m, mean crown area: 0.54 m2","India (Cachar District, latitude 24?22`and 25?8`N; longitude 92?24`and 93 ?15`E). The climate is sub-tropical, warm and humid climate with average rainfall of 2390 mm, most of which is received during the southwest monsoon season (MayeSeptember). The mean maximum temperature ranges from 25.4 ?C (January) to 33.5  ?C (August). The mean minimum temperature ranges from 11.2 ?C (January) to 25.3 ?C (August). Soil: silty clay and loamy soil while coarse sandy loamy is found in hillock land. In fact the soil of the region is mixture of alluvial, sandy loam, muddy loam superimposed upon stones, gravels and conglomerates.",,,0.3,dimensionless,Eq. 3.2.5 GPG-LULUCF,,"Kalita, R. M., et al. (2015). ""Allometric equations for estimating above- and belowground biomass in Tea (Camellia sinensis (L.) O. Kuntze) agroforestry system of Barak Valley, Assam, northeast India."" Biomass & Bioenergy 83: 42-49.",Peer-reviewed journal,"Anatoli Poultouchidou, Bangladesh"
523296,5-CL - Cropland,3.B.2 - Cropland,CARBON DIOXIDE,,,,Measured,Wood density,Agroforestry,"Tea (Camellia sinensis) plantation. Mean diameter: 10.90 cm, Mean height: 0.95m, mean crown area: 0.54 m2","India (Cachar District, latitude 24?22`and 25?8`N; longitude 92?24`and 93 ?15`E). The climate is sub-tropical, warm and humid climate with average rainfall of 2390 mm, most of which is received during the southwest monsoon season (MayeSeptember). The mean maximum temperature ranges from 25.4 ?C (January) to 33.5  ?C (August). The mean minimum temperature ranges from 11.2 ?C (January) to 25.3 ?C (August). Soil: silty clay and loamy soil while coarse sandy loamy is found in hillock land. In fact the soil of the region is mixture of alluvial, sandy loam, muddy loam superimposed upon stones, gravels and conglomerates.",,,0.55,g/cm3,"Eq. 3.2.3., 3.2.5.,  3.2.7., 3.2.8 GPG-LULUCF",,"Kalita, R. M., et al. (2015). ""Allometric equations for estimating above- and belowground biomass in Tea (Camellia sinensis (L.) O. Kuntze) agroforestry system of Barak Valley, Assam, northeast India."" Biomass & Bioenergy 83: 42-49.",Peer-reviewed journal,"Anatoli Poultouchidou, Bangladesh"
423852,4C - Rice Cultivation,3.C.7 - Rice cultivations,METHANE,,,,Measured,Seasonal methane emission (i.e. EF x t in Equation 5.1 of the 2006 IPCC Guidelines) from rice cultivation as influenced by zero application of inorganic and organic amendments,No fertilization,,India,,,35.1,kg CH4/ha,"Volume 4, Chapter 5, Equation 5.1 on p.5.45 of the 2006 IPCC Guidelines",,,Peer-reviewed journal,TSU
423853,4C - Rice Cultivation,3.C.7 - Rice cultivations,METHANE,,,,Measured,Seasonal methane emission (i.e. EF x t in Equation 5.1 of the 2006 IPCC Guidelines) from rice cultivation as influenced by inorganic and organic amendments,"Fertilization at the rate of 100% NPK with N, P, and K at 120, 26 and 50 kg/ha",,India,,,35.9,kg CH4/ha,"Volume 4, Chapter 5, Equation 5.1 on p.5.45 of the 2006 IPCC Guidelines",,,Peer-reviewed journal,TSU
423854,4C - Rice Cultivation,3.C.7 - Rice cultivations,METHANE,,,,Measured,Seasonal methane emission (i.e. EF x t in Equation 5.1 of the 2006 IPCC Guidelines) from rice cultivation as influenced by inorganic and organic amendments,"Fertilization at the rate of 120, 26 and 50 kg/ha NPK with 25% of inorganic N substituted by N from farm yard manure (FYM)",,India,,,49.6,kg CH4/ha,"Volume 4, Chapter 5, Equation 5.1 on p.5.45 of the 2006 IPCC Guidelines",,,Peer-reviewed journal,TSU
